stage1_order,branch,group,n3,n32,n32_lane,quartic_lane,source_chunk_role,source_chunk,source_block_k,source_branch_pos,source_after_top_split_pos,low_input_pos,high_input_pos,top_zeta_mont,top_zeta_normal,top_split_formula,twist_table,twist_index,twist_mont,twist_normal,operation,ld4_load_chunk_low,ld4_load_chunk_high,ld4_vector_lane,ld4_staging_expr,ld4_staging_coeff_offset,ld4_staging_byte_offset,dft3_ld4_load_row,dft3_ld4_output_register,ld3_staging_expr,ld3_staging_coeff_offset,ld3_staging_byte_offset,dft3_ld3_load_group,dft3_ld3_output_register,notes
451,1,0,2,0,0,3,B,4,32,131,515,131,515,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,32,460,867,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],0,tmp_ld4[branch1][group0][n32][n32_lane0][q3],451,902,ld4_tmp_ld4_branch1_group0_n32,x2_q3_vlane0,tmp_ld3[branch1][q3][group0][n32_lane0][n32],674,1348,ld3_tmp_ld3_branch1_q3_group0,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
452,1,0,2,1,1,0,C,8,65,260,644,260,644,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,65,-1671,2269,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],1,tmp_ld4[branch1][group0][n32][n32_lane1][q0],452,904,ld4_tmp_ld4_branch1_group0_n32,x2_q0_vlane1,tmp_ld3[branch1][q0][group0][n32_lane1][n32],389,778,ld3_tmp_ld3_branch1_q0_group0,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
453,1,0,2,1,1,1,C,8,65,261,645,261,645,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,65,-1671,2269,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],1,tmp_ld4[branch1][group0][n32][n32_lane1][q1],453,906,ld4_tmp_ld4_branch1_group0_n32,x2_q1_vlane1,tmp_ld3[branch1][q1][group0][n32_lane1][n32],485,970,ld3_tmp_ld3_branch1_q1_group0,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
454,1,0,2,1,1,2,C,8,65,262,646,262,646,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,65,-1671,2269,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],1,tmp_ld4[branch1][group0][n32][n32_lane1][q2],454,908,ld4_tmp_ld4_branch1_group0_n32,x2_q2_vlane1,tmp_ld3[branch1][q2][group0][n32_lane1][n32],581,1162,ld3_tmp_ld3_branch1_q2_group0,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
455,1,0,2,1,1,3,C,8,65,263,647,263,647,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,65,-1671,2269,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],1,tmp_ld4[branch1][group0][n32][n32_lane1][q3],455,910,ld4_tmp_ld4_branch1_group0_n32,x2_q3_vlane1,tmp_ld3[branch1][q3][group0][n32_lane1][n32],677,1354,ld3_tmp_ld3_branch1_q3_group0,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
456,1,0,2,2,2,0,A,0,2,8,392,8,392,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,2,-436,50,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],2,tmp_ld4[branch1][group0][n32][n32_lane2][q0],456,912,ld4_tmp_ld4_branch1_group0_n32,x2_q0_vlane2,tmp_ld3[branch1][q0][group0][n32_lane2][n32],392,784,ld3_tmp_ld3_branch1_q0_group0,x2_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
457,1,0,2,2,2,1,A,0,2,9,393,9,393,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,2,-436,50,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],2,tmp_ld4[branch1][group0][n32][n32_lane2][q1],457,914,ld4_tmp_ld4_branch1_group0_n32,x2_q1_vlane2,tmp_ld3[branch1][q1][group0][n32_lane2][n32],488,976,ld3_tmp_ld3_branch1_q1_group0,x2_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
458,1,0,2,2,2,2,A,0,2,10,394,10,394,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,2,-436,50,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],2,tmp_ld4[branch1][group0][n32][n32_lane2][q2],458,916,ld4_tmp_ld4_branch1_group0_n32,x2_q2_vlane2,tmp_ld3[branch1][q2][group0][n32_lane2][n32],584,1168,ld3_tmp_ld3_branch1_q2_group0,x2_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
459,1,0,2,2,2,3,A,0,2,11,395,11,395,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,2,-436,50,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],2,tmp_ld4[branch1][group0][n32][n32_lane2][q3],459,918,ld4_tmp_ld4_branch1_group0_n32,x2_q3_vlane2,tmp_ld3[branch1][q3][group0][n32_lane2][n32],680,1360,ld3_tmp_ld3_branch1_q3_group0,x2_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
460,1,0,2,3,3,0,B,4,35,140,524,140,524,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,35,1674,2599,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],3,tmp_ld4[branch1][group0][n32][n32_lane3][q0],460,920,ld4_tmp_ld4_branch1_group0_n32,x2_q0_vlane3,tmp_ld3[branch1][q0][group0][n32_lane3][n32],395,790,ld3_tmp_ld3_branch1_q0_group0,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
461,1,0,2,3,3,1,B,4,35,141,525,141,525,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,35,1674,2599,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],3,tmp_ld4[branch1][group0][n32][n32_lane3][q1],461,922,ld4_tmp_ld4_branch1_group0_n32,x2_q1_vlane3,tmp_ld3[branch1][q1][group0][n32_lane3][n32],491,982,ld3_tmp_ld3_branch1_q1_group0,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
462,1,0,2,3,3,2,B,4,35,142,526,142,526,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,35,1674,2599,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],3,tmp_ld4[branch1][group0][n32][n32_lane3][q2],462,924,ld4_tmp_ld4_branch1_group0_n32,x2_q2_vlane3,tmp_ld3[branch1][q2][group0][n32_lane3][n32],587,1174,ld3_tmp_ld3_branch1_q2_group0,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
463,1,0,2,3,3,3,B,4,35,143,527,143,527,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,35,1674,2599,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],3,tmp_ld4[branch1][group0][n32][n32_lane3][q3],463,926,ld4_tmp_ld4_branch1_group0_n32,x2_q3_vlane3,tmp_ld3[branch1][q3][group0][n32_lane3][n32],683,1366,ld3_tmp_ld3_branch1_q3_group0,x2_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
464,1,0,2,4,4,0,C,8,68,272,656,272,656,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,68,-655,757,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],4,tmp_ld4[branch1][group0][n32][n32_lane4][q0],464,928,ld4_tmp_ld4_branch1_group0_n32,x2_q0_vlane4,tmp_ld3[branch1][q0][group0][n32_lane4][n32],398,796,ld3_tmp_ld3_branch1_q0_group0,x2_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
465,1,0,2,4,4,1,C,8,68,273,657,273,657,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,68,-655,757,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],4,tmp_ld4[branch1][group0][n32][n32_lane4][q1],465,930,ld4_tmp_ld4_branch1_group0_n32,x2_q1_vlane4,tmp_ld3[branch1][q1][group0][n32_lane4][n32],494,988,ld3_tmp_ld3_branch1_q1_group0,x2_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
466,1,0,2,4,4,2,C,8,68,274,658,274,658,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,68,-655,757,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],4,tmp_ld4[branch1][group0][n32][n32_lane4][q2],466,932,ld4_tmp_ld4_branch1_group0_n32,x2_q2_vlane4,tmp_ld3[branch1][q2][group0][n32_lane4][n32],590,1180,ld3_tmp_ld3_branch1_q2_group0,x2_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
467,1,0,2,4,4,3,C,8,68,275,659,275,659,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,68,-655,757,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],4,tmp_ld4[branch1][group0][n32][n32_lane4][q3],467,934,ld4_tmp_ld4_branch1_group0_n32,x2_q3_vlane4,tmp_ld3[branch1][q3][group0][n32_lane4][n32],686,1372,ld3_tmp_ld3_branch1_q3_group0,x2_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
468,1,0,2,5,5,0,A,0,5,20,404,20,404,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,5,1209,1685,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],5,tmp_ld4[branch1][group0][n32][n32_lane5][q0],468,936,ld4_tmp_ld4_branch1_group0_n32,x2_q0_vlane5,tmp_ld3[branch1][q0][group0][n32_lane5][n32],401,802,ld3_tmp_ld3_branch1_q0_group0,x2_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
469,1,0,2,5,5,1,A,0,5,21,405,21,405,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,5,1209,1685,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],5,tmp_ld4[branch1][group0][n32][n32_lane5][q1],469,938,ld4_tmp_ld4_branch1_group0_n32,x2_q1_vlane5,tmp_ld3[branch1][q1][group0][n32_lane5][n32],497,994,ld3_tmp_ld3_branch1_q1_group0,x2_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
470,1,0,2,5,5,2,A,0,5,22,406,22,406,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,5,1209,1685,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],5,tmp_ld4[branch1][group0][n32][n32_lane5][q2],470,940,ld4_tmp_ld4_branch1_group0_n32,x2_q2_vlane5,tmp_ld3[branch1][q2][group0][n32_lane5][n32],593,1186,ld3_tmp_ld3_branch1_q2_group0,x2_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
471,1,0,2,5,5,3,A,0,5,23,407,23,407,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,5,1209,1685,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],5,tmp_ld4[branch1][group0][n32][n32_lane5][q3],471,942,ld4_tmp_ld4_branch1_group0_n32,x2_q3_vlane5,tmp_ld3[branch1][q3][group0][n32_lane5][n32],689,1378,ld3_tmp_ld3_branch1_q3_group0,x2_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
472,1,0,2,6,6,0,B,4,38,152,536,152,536,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,38,-281,1507,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],6,tmp_ld4[branch1][group0][n32][n32_lane6][q0],472,944,ld4_tmp_ld4_branch1_group0_n32,x2_q0_vlane6,tmp_ld3[branch1][q0][group0][n32_lane6][n32],404,808,ld3_tmp_ld3_branch1_q0_group0,x2_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
473,1,0,2,6,6,1,B,4,38,153,537,153,537,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,38,-281,1507,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],6,tmp_ld4[branch1][group0][n32][n32_lane6][q1],473,946,ld4_tmp_ld4_branch1_group0_n32,x2_q1_vlane6,tmp_ld3[branch1][q1][group0][n32_lane6][n32],500,1000,ld3_tmp_ld3_branch1_q1_group0,x2_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
474,1,0,2,6,6,2,B,4,38,154,538,154,538,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,38,-281,1507,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],6,tmp_ld4[branch1][group0][n32][n32_lane6][q2],474,948,ld4_tmp_ld4_branch1_group0_n32,x2_q2_vlane6,tmp_ld3[branch1][q2][group0][n32_lane6][n32],596,1192,ld3_tmp_ld3_branch1_q2_group0,x2_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
475,1,0,2,6,6,3,B,4,38,155,539,155,539,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,38,-281,1507,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],6,tmp_ld4[branch1][group0][n32][n32_lane6][q3],475,950,ld4_tmp_ld4_branch1_group0_n32,x2_q3_vlane6,tmp_ld3[branch1][q3][group0][n32_lane6][n32],692,1384,ld3_tmp_ld3_branch1_q3_group0,x2_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
476,1,0,2,7,7,0,C,8,71,284,668,284,668,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,71,397,2349,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],7,tmp_ld4[branch1][group0][n32][n32_lane7][q0],476,952,ld4_tmp_ld4_branch1_group0_n32,x2_q0_vlane7,tmp_ld3[branch1][q0][group0][n32_lane7][n32],407,814,ld3_tmp_ld3_branch1_q0_group0,x2_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
477,1,0,2,7,7,1,C,8,71,285,669,285,669,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,71,397,2349,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],7,tmp_ld4[branch1][group0][n32][n32_lane7][q1],477,954,ld4_tmp_ld4_branch1_group0_n32,x2_q1_vlane7,tmp_ld3[branch1][q1][group0][n32_lane7][n32],503,1006,ld3_tmp_ld3_branch1_q1_group0,x2_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
478,1,0,2,7,7,2,C,8,71,286,670,286,670,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,71,397,2349,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],7,tmp_ld4[branch1][group0][n32][n32_lane7][q2],478,956,ld4_tmp_ld4_branch1_group0_n32,x2_q2_vlane7,tmp_ld3[branch1][q2][group0][n32_lane7][n32],599,1198,ld3_tmp_ld3_branch1_q2_group0,x2_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
479,1,0,2,7,7,3,C,8,71,287,671,287,671,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,71,397,2349,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],7,tmp_ld4[branch1][group0][n32][n32_lane7][q3],479,958,ld4_tmp_ld4_branch1_group0_n32,x2_q3_vlane7,tmp_ld3[branch1][q3][group0][n32_lane7][n32],695,1390,ld3_tmp_ld3_branch1_q3_group0,x2_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
480,1,1,0,8,0,0,C,9,72,288,672,288,672,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,72,1118,1521,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],0,tmp_ld4[branch1][group1][n30][n32_lane0][q0],480,960,ld4_tmp_ld4_branch1_group1_n30,x0_q0_vlane0,tmp_ld3[branch1][q0][group1][n32_lane0][n30],408,816,ld3_tmp_ld3_branch1_q0_group1,x0_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
481,1,1,0,8,0,1,C,9,72,289,673,289,673,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,72,1118,1521,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],0,tmp_ld4[branch1][group1][n30][n32_lane0][q1],481,962,ld4_tmp_ld4_branch1_group1_n30,x0_q1_vlane0,tmp_ld3[branch1][q1][group1][n32_lane0][n30],504,1008,ld3_tmp_ld3_branch1_q1_group1,x0_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
482,1,1,0,8,0,2,C,9,72,290,674,290,674,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,72,1118,1521,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],0,tmp_ld4[branch1][group1][n30][n32_lane0][q2],482,964,ld4_tmp_ld4_branch1_group1_n30,x0_q2_vlane0,tmp_ld3[branch1][q2][group1][n32_lane0][n30],600,1200,ld3_tmp_ld3_branch1_q2_group1,x0_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
483,1,1,0,8,0,3,C,9,72,291,675,291,675,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,72,1118,1521,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],0,tmp_ld4[branch1][group1][n30][n32_lane0][q3],483,966,ld4_tmp_ld4_branch1_group1_n30,x0_q3_vlane0,tmp_ld3[branch1][q3][group1][n32_lane0][n30],696,1392,ld3_tmp_ld3_branch1_q3_group1,x0_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
484,1,1,0,9,1,0,A,1,9,36,420,36,420,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,9,1082,1874,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],1,tmp_ld4[branch1][group1][n30][n32_lane1][q0],484,968,ld4_tmp_ld4_branch1_group1_n30,x0_q0_vlane1,tmp_ld3[branch1][q0][group1][n32_lane1][n30],411,822,ld3_tmp_ld3_branch1_q0_group1,x0_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
485,1,1,0,9,1,1,A,1,9,37,421,37,421,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,9,1082,1874,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],1,tmp_ld4[branch1][group1][n30][n32_lane1][q1],485,970,ld4_tmp_ld4_branch1_group1_n30,x0_q1_vlane1,tmp_ld3[branch1][q1][group1][n32_lane1][n30],507,1014,ld3_tmp_ld3_branch1_q1_group1,x0_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
486,1,1,0,9,1,2,A,1,9,38,422,38,422,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,9,1082,1874,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],1,tmp_ld4[branch1][group1][n30][n32_lane1][q2],486,972,ld4_tmp_ld4_branch1_group1_n30,x0_q2_vlane1,tmp_ld3[branch1][q2][group1][n32_lane1][n30],603,1206,ld3_tmp_ld3_branch1_q2_group1,x0_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
487,1,1,0,9,1,3,A,1,9,39,423,39,423,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,9,1082,1874,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],1,tmp_ld4[branch1][group1][n30][n32_lane1][q3],487,974,ld4_tmp_ld4_branch1_group1_n30,x0_q3_vlane1,tmp_ld3[branch1][q3][group1][n32_lane1][n30],699,1398,ld3_tmp_ld3_branch1_q3_group1,x0_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
488,1,1,0,10,2,0,B,5,42,168,552,168,552,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,42,-729,2827,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],2,tmp_ld4[branch1][group1][n30][n32_lane2][q0],488,976,ld4_tmp_ld4_branch1_group1_n30,x0_q0_vlane2,tmp_ld3[branch1][q0][group1][n32_lane2][n30],414,828,ld3_tmp_ld3_branch1_q0_group1,x0_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
489,1,1,0,10,2,1,B,5,42,169,553,169,553,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,42,-729,2827,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],2,tmp_ld4[branch1][group1][n30][n32_lane2][q1],489,978,ld4_tmp_ld4_branch1_group1_n30,x0_q1_vlane2,tmp_ld3[branch1][q1][group1][n32_lane2][n30],510,1020,ld3_tmp_ld3_branch1_q1_group1,x0_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
490,1,1,0,10,2,2,B,5,42,170,554,170,554,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,42,-729,2827,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],2,tmp_ld4[branch1][group1][n30][n32_lane2][q2],490,980,ld4_tmp_ld4_branch1_group1_n30,x0_q2_vlane2,tmp_ld3[branch1][q2][group1][n32_lane2][n30],606,1212,ld3_tmp_ld3_branch1_q2_group1,x0_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
491,1,1,0,10,2,3,B,5,42,171,555,171,555,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,42,-729,2827,top_split_then_twist_then_store_dft3_input,a[160..191],a[544..575],2,tmp_ld4[branch1][group1][n30][n32_lane2][q3],491,982,ld4_tmp_ld4_branch1_group1_n30,x0_q3_vlane2,tmp_ld3[branch1][q3][group1][n32_lane2][n30],702,1404,ld3_tmp_ld3_branch1_q3_group1,x0_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
492,1,1,0,11,3,0,C,9,75,300,684,300,684,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,75,341,2514,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],3,tmp_ld4[branch1][group1][n30][n32_lane3][q0],492,984,ld4_tmp_ld4_branch1_group1_n30,x0_q0_vlane3,tmp_ld3[branch1][q0][group1][n32_lane3][n30],417,834,ld3_tmp_ld3_branch1_q0_group1,x0_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
493,1,1,0,11,3,1,C,9,75,301,685,301,685,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,75,341,2514,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],3,tmp_ld4[branch1][group1][n30][n32_lane3][q1],493,986,ld4_tmp_ld4_branch1_group1_n30,x0_q1_vlane3,tmp_ld3[branch1][q1][group1][n32_lane3][n30],513,1026,ld3_tmp_ld3_branch1_q1_group1,x0_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
494,1,1,0,11,3,2,C,9,75,302,686,302,686,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,75,341,2514,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],3,tmp_ld4[branch1][group1][n30][n32_lane3][q2],494,988,ld4_tmp_ld4_branch1_group1_n30,x0_q2_vlane3,tmp_ld3[branch1][q2][group1][n32_lane3][n30],609,1218,ld3_tmp_ld3_branch1_q2_group1,x0_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
495,1,1,0,11,3,3,C,9,75,303,687,303,687,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,75,341,2514,top_split_then_twist_then_store_dft3_input,a[288..319],a[672..703],3,tmp_ld4[branch1][group1][n30][n32_lane3][q3],495,990,ld4_tmp_ld4_branch1_group1_n30,x0_q3_vlane3,tmp_ld3[branch1][q3][group1][n32_lane3][n30],705,1410,ld3_tmp_ld3_branch1_q3_group1,x0_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
496,1,1,0,12,4,0,A,1,12,48,432,48,432,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,12,1202,3002,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],4,tmp_ld4[branch1][group1][n30][n32_lane4][q0],496,992,ld4_tmp_ld4_branch1_group1_n30,x0_q0_vlane4,tmp_ld3[branch1][q0][group1][n32_lane4][n30],420,840,ld3_tmp_ld3_branch1_q0_group1,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
497,1,1,0,12,4,1,A,1,12,49,433,49,433,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,12,1202,3002,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],4,tmp_ld4[branch1][group1][n30][n32_lane4][q1],497,994,ld4_tmp_ld4_branch1_group1_n30,x0_q1_vlane4,tmp_ld3[branch1][q1][group1][n32_lane4][n30],516,1032,ld3_tmp_ld3_branch1_q1_group1,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
498,1,1,0,12,4,2,A,1,12,50,434,50,434,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,12,1202,3002,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],4,tmp_ld4[branch1][group1][n30][n32_lane4][q2],498,996,ld4_tmp_ld4_branch1_group1_n30,x0_q2_vlane4,tmp_ld3[branch1][q2][group1][n32_lane4][n30],612,1224,ld3_tmp_ld3_branch1_q2_group1,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
499,1,1,0,12,4,3,A,1,12,51,435,51,435,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,12,1202,3002,top_split_then_twist_then_store_dft3_input,a[32..63],a[416..447],4,tmp_ld4[branch1][group1][n30][n32_lane4][q3],499,998,ld4_tmp_ld4_branch1_group1_n30,x0_q3_vlane4,tmp_ld3[branch1][q3][group1][n32_lane4][n30],708,1416,ld3_tmp_ld3_branch1_q3_group1,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
